@Thrashassacre|[40.4462525, -3.9899359999999997]|Thu Jul 05 11:09:01 +0000 2018|b'@Toadzerzer merci merci !'
@barbanaramabar|[40.4777945, -3.7035075]|Thu Jul 05 11:09:02 +0000 2018|b'Con tanto jaleo del orgullo no hemos tenido tiempo de felicitar y de darle las gracias como se merece a iamdavidio\xe2\x80\xa6 https://t.co/DUSmcVSIDc'
@J_Villan|[40.6619325, -3.723863]|Thu Jul 05 11:09:05 +0000 2018|b'@teatrokamikaze @Kamikaze_Produc @IsraelElejalde @Jbuxo @pablo_pei @mariadiazteatro @SerenaProduce @catydifusa\xe2\x80\xa6 https://t.co/QVunSILj1U'
@InstitutoRoche|[40.438618, -3.71835]|Thu Jul 05 11:09:12 +0000 2018|b'\xc2\xbfCu\xc3\xa1les est\xc3\xa1n siendo los progresos hasta el momento del proyecto 100.000 Genomas de UK? Mark Caulfield en el Sympos\xe2\x80\xa6 https://t.co/r9FTlTH10Q'
@MiquelAzure|[40.4777945, -3.7035075]|Thu Jul 05 11:09:18 +0000 2018|b'Me est\xc3\xa1 dando mucho miedo que llegu\xc3\xa9is a criticar a una chavala por subirse a una carroza del #Orgullo2018 siendo h\xe2\x80\xa6 https://t.co/ycJUduWAa0'
@r_chippirras|[40.4777945, -3.7035075]|Thu Jul 05 11:09:18 +0000 2018|b'Muchas felicidades @laucriminologa https://t.co/gYXwggLTa0'
@niallsxndrome|[40.522255, -3.5212065]|Thu Jul 05 11:09:19 +0000 2018|b'@Anndreax1016 FELIZ CUMPLE BONITA'
@AlvaroRamnPere1|[40.2969425, -3.300522]|Thu Jul 05 11:09:24 +0000 2018|b'@omar22ch tu nunca me decepcionas . Eres la persona https://t.co/6FyELZD5sb gustas.'
@emeepe_|[40.3005505, -3.665667]|Thu Jul 05 11:09:25 +0000 2018|b'@lauraantton Demasiado para ti \xf0\x9f\xa4\x94'
@barbanaramabar|[40.4777945, -3.7035075]|Thu Jul 05 11:09:27 +0000 2018|b'Con tanto jaleo del orgullo no hemos tenido tiempo de felicitar y de darle las gracias como se merece a iamdavidio\xe2\x80\xa6 https://t.co/04pKqqrAyZ'
@Cesar_getafe|[40.470688499999994, -3.461792]|Thu Jul 05 11:09:28 +0000 2018|b'@ivanGCF Odio eterno compa\xc3\xb1ero de grada, odio eterno...'
@makeupbymilo|[40.4777945, -3.7035075]|Thu Jul 05 11:09:29 +0000 2018|b'You can\xe2\x80\x99t buy happiness but you can buy ice cream and that\xe2\x80\x99s kind of the same thing. #papimilo  #lalatinamadrid\xe2\x80\xa6 https://t.co/Y4I8IDgtOl'
@jldelvalled|[40.431645, -3.69336]|Thu Jul 05 11:09:30 +0000 2018|b'Asistiendo a la Mesa Redonda "Benefits of becoming a Registered Engineer\xe2\x80\x9d como @ProfEngineer_PE por AIPE https://t.co/ezc1L9VIBE'
@kino_85|[40.4777945, -3.7035075]|Thu Jul 05 11:09:34 +0000 2018|b'@Itaike69 @DanielBF91 Eso estoy pensando... al menos para empezar....'
@mangel_lazaro|[40.524749, -3.891385]|Thu Jul 05 11:09:36 +0000 2018|b'Yo recuperar\xc3\xada la musica de esa d\xc3\xa9cada.  Y tambien a Curro y a Cobi!! @ING_es #INGbackto99'
@__celiagil|[40.4777945, -3.7035075]|Thu Jul 05 11:09:36 +0000 2018|b'@IsabelIMR23 #pcsorteoentradas'
@CANELASTORE1|[40.437037, -3.638101]|Thu Jul 05 11:09:36 +0000 2018|b'Blanco\xe2\x9a\xaa\xef\xb8\x8f + detalles tropicales\xf0\x9f\x8d\x8d\xf0\x9f\x8d\x89 = la tendencia del momento..#CanelaJns\xc2\xae\xef\xb8\x8f.#Trendy.#summer #modaurbana #exclusividad\xe2\x80\xa6 https://t.co/Zs4uLSWJqr'
@ilomana|[40.4777945, -3.7035075]|Thu Jul 05 11:09:42 +0000 2018|b'Acabo de ver que me quedo sin ver a los chicos de @escuela_nave73 y @grumelot en @nave_73 con su #FuckingLope porqu\xe2\x80\xa6 https://t.co/Qc9WwOX3qb'
@ElkinBotero|[40.4777945, -3.7035075]|Thu Jul 05 11:09:51 +0000 2018|b'#FelicidadconProposito https://t.co/JlXQ72Iy3h'
@JCarlos_SaMeK|[40.328899, -3.7695875]|Thu Jul 05 11:09:52 +0000 2018|b'@urzha1977 @rlarios76 @marca  https://t.co/hyn4hyq39o'
@barbanaramabar|[40.4777945, -3.7035075]|Thu Jul 05 11:09:56 +0000 2018|b'Con tanto jaleo del orgullo no hemos tenido tiempo de felicitar y de darle las gracias como se merece a iamdavidio\xe2\x80\xa6 https://t.co/HSVNJZS8d7'
@NeraeEdits|[40.4777945, -3.7035075]|Thu Jul 05 11:10:03 +0000 2018|b'Acabo de estar en llamada con el , lo extra\xc3\xb1o much\xc3\xadsimo y quiero que venga ya de ya \xf0\x9f\x98\xa2\xf0\x9f\x92\x96'
@thelostdreamer|[40.4777945, -3.7035075]|Thu Jul 05 11:10:05 +0000 2018|b'Pocos lugares hay m\xc3\xa1s felices que el grupo de WhatsApp en el que estamos preparando la expedici\xc3\xb3n para cantarle el\xe2\x80\xa6 https://t.co/XGuGzCp2Qy'
@mestenobar|[40.4777945, -3.7035075]|Thu Jul 05 11:10:08 +0000 2018|b'Ajoblanco con caballa marginada y perlas de vinagre Nuevos platos de la carta de verano. #FelizJueves! Carta nueva\xe2\x80\xa6 https://t.co/BYPJuIpQTl'
@lookandlife_opt|[40.363479999999996, -3.8335989999999995]|Thu Jul 05 11:10:12 +0000 2018|b'Recordaros que solo quedan 3 d\xc3\xadas para que se termine la promoci\xc3\xb3n de Oakley al 30%. Ven y ll\xc3\xa9vate tu gafa deportiv\xe2\x80\xa6 https://t.co/PRSZ3fpylm'
@Convrtidordepar|[40.578169, -4.096472]|Thu Jul 05 11:10:14 +0000 2018|b'@lady_ladynur Un abogado me dijo en su d\xc3\xada. La gente est\xc3\xa1 enga\xc3\xb1ada, el despido ES LIBRE, pero no gratis. Esto es, s\xe2\x80\xa6 https://t.co/X5JAisUtcG'
@smunozrojas|[40.4777945, -3.7035075]|Thu Jul 05 11:10:14 +0000 2018|b'@onevattu @GaryLineker G.O.A.T.'
@pekebikers|[40.4777945, -3.7035075]|Thu Jul 05 11:10:15 +0000 2018|b'@GuestToGuest_ES El 27! Can\xe2\x80\x99t wait! Mucha ganas!!  #guesttoguestfans'
@nachetejidg|[40.524724, -3.8161535]|Thu Jul 05 11:10:17 +0000 2018|b'@AA_SSIRQ \xd8\xa3\xd9\x86\xd8\xa7 \xd8\xaa\xd8\xb9\xd8\xa8\xd8\xaa \xd9\x85\xd9\x86 \xd9\x87\xd8\xb0\xd8\xa7 ... \xd9\x84\xd8\xa7 \xd8\xa3\xd8\xb3\xd8\xaa\xd8\xb7\xd9\x8a\xd8\xb9 \xd8\xaa\xd8\xad\xd9\x85\xd9\x84 \xd8\xb0\xd9\x84\xd9\x83 \xd8\xa8\xd8\xb9\xd8\xaf \xd8\xa7\xd9\x84\xd8\xa2\xd9\x86 .. \xd9\x87\xd8\xb0\xd8\xa7 \xd8\xac\xd9\x86\xd9\x88\xd9\x86 ... \xd8\xa7\xd8\xb1\xd9\x8a\xd8\xaf \xd8\xa7\xd9\x86 \xd8\xa7\xd8\xb9\xd9\x88\xd8\xaf \xd8\xa7\xd9\x84\xd9\x89 \xd8\xb7\xd8\xa8\xd9\x8a\xd8\xb9\xd9\x89'
@ElAlbero1985|[40.522255, -3.5212065]|Thu Jul 05 11:10:22 +0000 2018|b'En Mercamadrid hemos encontrado esta espectacular merluza de pinchoXXL.El mejor producto desde 1985 Paracuellos de\xe2\x80\xa6 https://t.co/UfgOVJGZMD'
@AzorrsAbroad|[40.4777945, -3.7035075]|Thu Jul 05 11:10:26 +0000 2018|b'Ok y\xe2\x80\x99all! We are fresh of the plane in Spain! Quick- I need your most helpful phrases in Spanish! (Include translat\xe2\x80\xa6 https://t.co/AIWAN6ke9r'
@miscasi56|[40.3005505, -3.665667]|Thu Jul 05 11:10:27 +0000 2018|b'Que se lea, que se vea, que se difunda, qu\xc3\xa9 corra y que dejemos de mirar al techo o a nuestro propio ombligo. Esto\xe2\x80\xa6 https://t.co/6KfNpLiY4U'
@SantanaHotelSg|[40.923925499999996, -4.0111905]|Thu Jul 05 11:10:29 +0000 2018|b'\xc2\xa1Repetimos Show Room con Marisa V\xc3\xadsteme! \xf0\x9f\x8d\xbe Toda la moda de verano REBAJADA y con SORTEO \xf0\x9f\x8e\x89. Solo por tu visita, comp\xe2\x80\xa6 https://t.co/RcYNrvSbT4'
@Andy88834880|[40.4777945, -3.7035075]|Thu Jul 05 11:10:32 +0000 2018|b'@Mihaildom Ya me he dado cuenta...'
@nikkigarcia_es|[40.4777945, -3.7035075]|Thu Jul 05 11:10:46 +0000 2018|b'@rodrimartinweb S\xc3\xadp. Todav\xc3\xada se hace. \xf0\x9f\x98\x94'
@Thrashassacre|[40.4462525, -3.9899359999999997]|Thu Jul 05 11:10:53 +0000 2018|b"@Toadzerzer arait t'\xc3\xa9tais en admiration devant ce tweet"
@Adriana90821487|[40.0718385, -4.1791695]|Thu Jul 05 11:10:54 +0000 2018|b'As\xc3\xad un d\xc3\xada tras otro , se conseguir\xc3\xa1 acabar con tanto da\xc3\xb1o que nos han hecho a lo largo de toda la historia \xf0\x9f\x99\x83por es\xe2\x80\xa6 https://t.co/vQBq67wIZF'
@yunustunak|[40.4777945, -3.7035075]|Thu Jul 05 11:10:54 +0000 2018|b"Maps reveal hidden truths of the world's cities - BBC News https://t.co/adwhIhVnBR via @YouTube"
@ProyectoKennis|[40.4777945, -3.7035075]|Thu Jul 05 11:10:56 +0000 2018|b'#PODCAST y monogr\xc3\xa1fico de #acienciasyalocas, en @carnecrudaradio \xf0\x9f\x98\x8d Humor, v\xc3\xaddeos, c\xc3\xb3mics, apps, astrocoplas, mon\xc3\xb3lo\xe2\x80\xa6 https://t.co/QjVQ1NGzEU'
@franju|[40.524724, -3.8161535]|Thu Jul 05 11:10:59 +0000 2018|b'IMPRESIONANTE SUBIDA, HAY QUE VER LO CHUNGO QUE SE LO PONEN AL GOBIERNO PARA SER DE IZQUIERDAS , UN DOS POR CIENTO\xe2\x80\xa6 https://t.co/EISoemGTtd'
@rafa_lebiedz24|[40.4777945, -3.7035075]|Thu Jul 05 11:11:01 +0000 2018|b'@plangier @mbork88 Kategorie Cristiano od 15 lat sa te same: chce byc numerem 1, a to moze mi dac tylko najlepszy k\xe2\x80\xa6 https://t.co/rPGmBg1xnL'
@Tarantuleo|[40.4777945, -3.7035075]|Thu Jul 05 11:11:05 +0000 2018|b'@JuanDoooIt :('
@Flygon_7|[40.6137885, -3.7391049999999995]|Thu Jul 05 11:11:08 +0000 2018|b'@Halethey @fallingmindz @ComunidadMadrid Es instalaci\xc3\xb3n y reparaci\xc3\xb3n de aparatos de imagen m\xc3\xa9dica (rayos X, resonancias y dem\xc3\xa1s)'
@LMLOPEZ65|[40.4777945, -3.7035075]|Thu Jul 05 11:11:10 +0000 2018|b'Albania se niega a convertirse en un gran campo de refugiados https://t.co/aG4MSpb6AH v\xc3\xada @Gaceta_es'
@CloeStein|[40.4777945, -3.7035075]|Thu Jul 05 11:11:11 +0000 2018|b'Entras en el TT de Mariah Carey y solo te encuentras a maricas mis\xc3\xb3ginas haciendo body-shaming. Sois gilipollas.'
@Telmometro|[40.4777945, -3.7035075]|Thu Jul 05 11:11:15 +0000 2018|b'soy bisexual porque me gustan los bi lleticos \xf0\x9f\x92\xb8\xf0\x9f\x92\xb8\xf0\x9f\x92\xb8'
@annieesc1|[40.4777945, -3.7035075]|Thu Jul 05 11:11:17 +0000 2018|b'Not coming home, sorry mum \xf0\x9f\x92\x83\xf0\x9f\x8f\xbc @ Plaza De Opera Madrid https://t.co/cOtIokkgRt'
@seruhiotkd|[40.319903499999995, -3.893226]|Thu Jul 05 11:11:27 +0000 2018|b'\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82\xf0\x9f\x98\x82 https://t.co/PYC5OgyL5E'
@JC_28_SP|[40.4777945, -3.7035075]|Thu Jul 05 11:11:27 +0000 2018|b'@rtve3cat https://t.co/RfTlKuwrxW'
@Aizmov|[40.4777945, -3.7035075]|Thu Jul 05 11:11:42 +0000 2018|b'@AnonymousZiZ @raulio @MuteCityHD @Zixmar \xd8\xa7\xd9\x86\xd8\xaa \xd8\xb9\xd8\xa7\xd8\xb1\xd9\x81 \xd8\xa7\xd9\x86\xd8\xa7 \xd8\xa7\xd9\x87\xd8\xaa\xd9\x85 \xd8\xa8\xd8\xa7\xd9\x84\xd9\x82\xd8\xb5\xd8\xa9 \xd9\x88 \xd8\xa7\xd9\x84\xd8\xa7\xd8\xad\xd8\xaf\xd8\xa7\xd8\xab \xd8\xa7\xd9\x83\xd8\xab\xd8\xb1 \xd9\x85\xd9\x86 \xd8\xa7\xd9\x84\xd8\xac\xd9\x8a\xd9\x85 \xd8\xa8\xd9\x84\xd8\xa7\xd9\x8a\xd8\x8c \xd8\xa8\xd8\xb3 \xd8\xa7\xd9\x84\xd8\xac\xd9\x8a\xd9\x85 \xd8\xa8\xd9\x84\xd8\xa7\xd9\x8a \xd8\xad\xd9\x82\xd9\x87\xd8\xa7 \xd9\x85\xd8\xa7 \xd9\x83\xd8\xa7\xd9\x86 \xd9\x85\xd8\xb8\xd9\x84\xd9\x88\xd9\x85 \xd8\xb5\xd8\xb1\xd8\xa7\xd8\xad\xd9\x87'
@pacoeldetetuan|[40.4777945, -3.7035075]|Thu Jul 05 11:11:46 +0000 2018|b'@ecasajoana @i_lora61 @PSOE @rtve @Esquerra_ERC @Pdemocratacat @JoanTarda @carlescampuzano @capdevilajoan Cada vez\xe2\x80\xa6 https://t.co/xccgZ3ryim'
@CloeStein|[40.4777945, -3.7035075]|Thu Jul 05 11:11:53 +0000 2018|b'Vaya por Dios, que coincidencias... https://t.co/I9H1u2OzQh'
@Danielcalleja_|[40.545096, -3.6258844999999997]|Thu Jul 05 11:11:54 +0000 2018|b'fakes'
@SpitfireXIII|[40.4777945, -3.7035075]|Thu Jul 05 11:12:00 +0000 2018|b'@priganiko Melhor MMO da vida! &lt;3 (VOLTE hahaha)'
@MiquelAzure|[40.4777945, -3.7035075]|Thu Jul 05 11:12:14 +0000 2018|b'\xc2\xbfLos abucheos a vuestro autob\xc3\xbas en el desfile del a\xc3\xb1o pasado no los sac\xc3\xa1is? https://t.co/PpU0axz6R3'
@DJ_BUESO|[40.470688499999994, -3.461792]|Thu Jul 05 11:12:15 +0000 2018|b'@Ana_Garcia_09 Toda la suerte del mundo \xf0\x9f\xa4\x9e\xf0\x9f\x8f\xbc\xf0\x9f\x98\x85,,'
@Segovia_Outlet|[40.911826500000004, -4.1946175]|Thu Jul 05 11:12:19 +0000 2018|b'En Todo\xc3\xbatil, tenemos un 20% de DESCUENTO en todo lo de verano: Flotadores, manguitos, toallas, etc... Se quedan cas\xe2\x80\xa6 https://t.co/GqstSJJMhu'
@miscasi56|[40.3005505, -3.665667]|Thu Jul 05 11:12:20 +0000 2018|b'\xc2\xa1Chapuceemos que nos encanta!!! https://t.co/cIhRKhgIhs'
@CdeElectrico|[40.4777945, -3.7035075]|Thu Jul 05 11:12:22 +0000 2018|b'\xf0\x9f\x94\xb5Diego Martinez de @grupopronet presenta la nueva APP de  @ANFALUM, la cual ser\xc3\xa1 el primer paso hacia la transforma\xe2\x80\xa6 https://t.co/nc8zLkgI4K'
@joelcool59|[40.4777945, -3.7035075]|Thu Jul 05 11:12:23 +0000 2018|b'6months na pala akong single :)'
@FerrDiego|[40.5570395, -3.263531]|Thu Jul 05 11:12:24 +0000 2018|b'@Shoepatt0 Demasiado pronto no?'
@hiphop_xavi|[40.4777945, -3.7035075]|Thu Jul 05 11:12:32 +0000 2018|b'@nataliacorbellx Si es una simple foto en bikini xd'
@mmrubio59|[40.4777945, -3.7035075]|Thu Jul 05 11:12:40 +0000 2018|b'Ayer se cumplieron 50 a\xc3\xb1os de la inauguraci\xc3\xb3n del Directo Madrid-Burgos. Aqu\xc3\xad dejo un art\xc3\xadculo que he escrito sobre\xe2\x80\xa6 https://t.co/ixzzWs7adG'
@ji1l8|[40.4777945, -3.7035075]|Thu Jul 05 11:12:51 +0000 2018|b"@Cristiano thx for everything\xe2\x9d\xa4\xef\xb8\x8f But @Juventusfcar isn't like @realmadrid ."
@hugoecc|[40.4777945, -3.7035075]|Thu Jul 05 11:12:52 +0000 2018|b'Otro curso terminado y m\xc3\xa1s muestras de agradecimiento por parte de mis estudiantes. #Englishteacher en Madrid, Spain https://t.co/VgxjzzZvAq'
@rafa_lebiedz24|[40.4777945, -3.7035075]|Thu Jul 05 11:12:54 +0000 2018|b'@syczu123 @mbork88 @plangier Kojarze. I mysle ze nie jest to glowny czynnik. Liczy sie tu i teraz'
@kyes000|[40.524724, -3.8161535]|Thu Jul 05 11:12:56 +0000 2018|b'@Fgarea Y LA BANDERA DE ESPA\xc3\x91A EN GIBRALTAR'
@Pagamase|[40.4777945, -3.7035075]|Thu Jul 05 11:13:05 +0000 2018|b'\xf0\x9f\x8e\x81\xc2\xa1Mirad que #SORTEO de una Silla Drift DR150BR!\xf0\x9f\x8e\x81 https://t.co/hN0WoNRqlL #CristalEsports'
@FZaldivarV|[40.429126, -3.816975]|Thu Jul 05 11:13:05 +0000 2018|b"I'm at Reebok Sport Club Restaurant - @rbksportsclub in Pozuelo de Alarc\xc3\xb3n, Comunidad de Madrid https://t.co/dT0m1atpvi"
@marinita_lol|[40.4777945, -3.7035075]|Thu Jul 05 11:13:08 +0000 2018|b'"Quitarse el escudo es el primer paso para ganar una guerra." Aquella orilla nuestra, Elvira Sastre @ Community of\xe2\x80\xa6 https://t.co/0Rswh9UADR'
@rociopita2|[40.6137885, -3.7391049999999995]|Thu Jul 05 11:13:10 +0000 2018|b'@sader90 @NOEMIMATEOS @MLauramartinC @lucicarbi @VBegoa @rafjuan @Maria_Rocio_L Confiamos en esta frase, que puede\xe2\x80\xa6 https://t.co/pxK3cDKOqU'
@Malamala_madrid|[40.4777945, -3.7035075]|Thu Jul 05 11:13:09 +0000 2018|b'\xf0\x9f\x98\x88MalaMala\xf0\x9f\x98\x88 \xe2\x96\xb6\xef\xb8\x8fS\xc3\xa1bado 7\xe2\x97\x80\xef\xb8\x8f \xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88Orgullo Madrid\xf0\x9f\x8f\xb3\xef\xb8\x8f\xe2\x80\x8d\xf0\x9f\x8c\x88 \xf0\x9f\x93\x8dPuerta del Sol \xf0\x9f\x93\x8d \xe2\x8f\xb0A las 01:00!\xe2\x8f\xb0  \xf0\x9f\x8e\x8a Con Chumina Power , Borja Sant y\xe2\x80\xa6 https://t.co/GS1OOq7WxI'
@PezAhogado|[40.4777945, -3.7035075]|Thu Jul 05 11:13:13 +0000 2018|b'Me estoy quedando ya sin legendarias pa hacerme, como mucho me falta el hacha'
@FranBcnMad|[40.484177, -4.236561999999999]|Thu Jul 05 11:13:20 +0000 2018|b'Como dice la pel\xc3\xadcula del Padrino: &lt;&lt;Que parezca un accidente... &gt;&gt; https://t.co/gv3haQqP33'
@cristobalorenes|[40.524749, -3.891385]|Thu Jul 05 11:13:21 +0000 2018|b'Siempre con nosotros gran capit\xc3\xa1n. \xf0\x9f\x8e\xa9\xf0\x9f\x8e\xa9\xf0\x9f\x8e\xa9\xf0\x9f\x8e\xa9\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f\xf0\x9f\x91\x8f https://t.co/W6twwlQocp'
@Telmometro|[40.4777945, -3.7035075]|Thu Jul 05 11:13:22 +0000 2018|b'@justannndrea mis putisimos muertos'
@Tarantuleo|[40.4777945, -3.7035075]|Thu Jul 05 11:13:22 +0000 2018|b'@JuanDoooIt Estoy https://t.co/00VnbbRHR1'
@fabisannz|[40.749638000000004, -4.0054425]|Thu Jul 05 11:13:27 +0000 2018|b'\xc2\xa1Supermercados, dejad de plastificar nuestros alimentos! @greenpeace_esp https://t.co/yDBJPyyWRy'
@ivga20|[40.545096, -3.6258844999999997]|Thu Jul 05 11:13:32 +0000 2018|b'Que horror entenderle a los indio cuando te hablan en ingl\xc3\xa9s https://t.co/pEB6m3JsCv'
@TrendsMadrid|[40.4777945, -3.7035075]|Thu Jul 05 11:13:32 +0000 2018|b'#pcdaysbrutalespccomponentes es ahora una tendencia en #Madrid  https://t.co/5Ris7cUcju https://t.co/rgrMmv0ukA'
@TrendsMadrid|[40.4777945, -3.7035075]|Thu Jul 05 11:13:38 +0000 2018|b"'rechazado' es ahora una tendencia en #Madrid  https://t.co/wISVoTnyaS https://t.co/ThuG7SGmco"
@MeryJim97|[40.3005505, -3.665667]|Thu Jul 05 11:13:41 +0000 2018|b'@cediendosinmas Vaya \xf0\x9f\x98\x8f'
@franju|[40.524724, -3.8161535]|Thu Jul 05 11:13:43 +0000 2018|b'Adem\xc3\xa1s se acuerda establecer progresivamente el salario m\xc3\xadnimo de convenio en 1.000 euros, por catorce pagas. SEGUR\xe2\x80\xa6 https://t.co/5oaRLFaAn1'
@nachetejidg|[40.524724, -3.8161535]|Thu Jul 05 11:13:43 +0000 2018|b'@RaIFhc0x6Gpczr4 \xd8\xa3\xd9\x86\xd8\xa7 \xd9\x81\xd9\x82\xd8\xb7 \xd8\xa3\xd8\xb1\xd9\x8a\xd8\xaf \xd8\xa3\xd9\x86 \xd8\xa3\xd8\xae\xd8\xb1\xd8\xac ... \xd9\x88\xd8\xaa\xd9\x83\xd9\x88\xd9\x86 \xd9\x82\xd8\xa7\xd8\xaf\xd8\xb1\xd8\xa7\xd9\x8b \xd8\xb9\xd9\x84\xd9\x89 \xd8\xb2\xd9\x8a\xd8\xa7\xd8\xb1\xd8\xa9 .. \xd9\x85\xd8\xa7 \xd9\x8a\xd8\xb9\xd8\xac\xd8\xa8\xd9\x86\xd9\x8a .. \xd8\xaf\xd9\x88\xd9\x86 \xd8\xa7\xd9\x84\xd8\xa5\xd8\xb6\xd8\xb1\xd8\xa7\xd8\xb1 \xd8\xa8\xd8\xa3\xd8\xad\xd8\xaf .. \xd9\x84\xd8\xaf\xd9\x8a\xd9\x86\xd8\xa7 \xd8\xac\xd9\x85\xd9\x8a\xd8\xb9\xd8\xa7 \xd9\x85\xd8\xa7\xe2\x80\xa6 https://t.co/e7bYcTs7Ho'
@RaimonDuran|[40.524724, -3.8161535]|Thu Jul 05 11:13:46 +0000 2018|b'@123pnz S\xc3\xad, y adem\xc3\xa1s tiene 32 victorias en GP, 97 podios, 22 Poles, 23 VR ... y lider\xc3\xb3 Indy500 unas vueltas en sus\xe2\x80\xa6 https://t.co/4kqRApyXcI'
@officialBalda|[40.545096, -3.6258844999999997]|Thu Jul 05 11:13:46 +0000 2018|b'@Resnon13 @LeaksUberCabify @Uber_ES @policia Es que Uber es lo peor... xq no es precio cerrado'
@TrendsEspana|[40.4777945, -3.7035075]|Thu Jul 05 11:13:47 +0000 2018|b'#votaci\xc3\xb3npparv es ahora una tendencia en Spain  https://t.co/cG76d5wudn https://t.co/YvPzWRxsXR'
@GonzaloCatOcc|[40.545096, -3.6258844999999997]|Thu Jul 05 11:13:58 +0000 2018|b'\xc2\xbfQuieres saber c\xc3\xb3mo llevar a cabo una correcta higiene dental? | V\xc3\xada @infosalus_com | #CuidamosTuSALUD \xe2\x98\x8e\xef\xb8\x8f\xf0\x9f\x92\xbb\xf0\x9f\x93\xb1https://t.co/2aTP0cVYYG'
@SoniaCaracasMad|[40.4777945, -3.7035075]|Thu Jul 05 11:14:00 +0000 2018|b'@lolojools Parecida. Aunque con diferencias, por ejemplo, Ciudadanos no liga su imagen a la Iglesia, defiende el li\xe2\x80\xa6 https://t.co/fQVYgErhOi'
@NoahStrikerWWW|[40.4777945, -3.7035075]|Thu Jul 05 11:14:01 +0000 2018|b'@JaviViUr_YT @La_tripleW @AKidWrestler @AdamChasePW El punch desde escalera bien, no?? \xf0\x9f\x98\x89'
@ElenaMLSB|[40.3005505, -3.665667]|Thu Jul 05 11:14:03 +0000 2018|b'vi\xc3\xa9ndote con boss @Miriam_ot2017 me acuerdo del d\xc3\xada que lleve a mi perra al aeropuerto, si no fuese tan horrible ll\xe2\x80\xa6 https://t.co/J2m0qCLfWQ'
@cesyaes|[40.328899, -3.7695875]|Thu Jul 05 11:14:07 +0000 2018|b'@CocaColaCo_es @yaizalloriginal Gracias a ti por asistir y a @CocaColaCo_es por dejarnos poner un granito de accesi\xe2\x80\xa6 https://t.co/W6wHlVYQSr'
@kyes000|[40.524724, -3.8161535]|Thu Jul 05 11:14:07 +0000 2018|b'@iescolar @picuetin SEGUN CIFUENTES EL PAPEL DE MALO LO BORDAS'
@MeryJim97|[40.3005505, -3.665667]|Thu Jul 05 11:14:08 +0000 2018|b'No me puedo creer que ma\xc3\xb1ana a estas horas est\xc3\xa9 de camino a recogerla a la estaci\xc3\xb3n \xf0\x9f\x98\xb3'
@ine1943|[40.4777945, -3.7035075]|Thu Jul 05 11:14:19 +0000 2018|b'@bebeagua60 @52municipios Ser\xc3\xada la primera  vez que la izquierda hace m\xc3\xa1s rica a un pa\xc3\xads. Pero si fuera as\xc3\xad, que no\xe2\x80\xa6 https://t.co/8mzQB6Ea4C'
@McEtechOJohns|[40.469364, -3.639028]|Thu Jul 05 11:14:19 +0000 2018|b'&lt;M&gt; Mar de Cristal. Madrid: a veces parece que estemos en el primer mundo. Gracias @ocnesp @cndm_inaem\xe2\x80\xa6 https://t.co/s2Hekc5HKt'
@AngelesMdM|[40.4777945, -3.7035075]|Thu Jul 05 11:14:22 +0000 2018|b'La #TransformacionDigital y la aceleraci\xc3\xb3n provocada por las nuevas tecnolog\xc3\xadas deja a relucir que\xc2\xa0nuestro sistema\xe2\x80\xa6 https://t.co/9SNgEdxYm9'
@ivansanse|[40.581855000000004, -3.6058985]|Thu Jul 05 11:14:25 +0000 2018|b'La asociaci\xc3\xb3n ultra... cat\xc3\xb3lica  apoya a Pablo Casado y el @ppsanse tambi\xc3\xa9n... tomen nota #Sanse https://t.co/kpbDEtVUJi'
@GUERINLINXECh|[40.4777945, -3.7035075]|Thu Jul 05 11:14:28 +0000 2018|b"@olivierdussopt s'entretient avec le Premier Vice-pr\xc3\xa9sident du Congr\xc3\xa8s des d\xc3\xa9put\xc3\xa9s d'Espagne @_Bercy_ https://t.co/ru4Qh908wM"
@blademd|[40.4777945, -3.7035075]|Thu Jul 05 11:14:34 +0000 2018|b'@Antex \xd0\x92\xd0\xbe\xd1\x82 \xd0\xb5\xd1\x82\xd0\xbe \xd0\xba\xd0\xbe\xd0\xbb\xd0\xbe\xd0\xbc\xd0\xb1\xd1\x83\xd1\x80, \xd0\xb1\xd1\x80\xd0\xbe\xd1\x82\xd1\x86!'
@MeryJim97|[40.3005505, -3.665667]|Thu Jul 05 11:14:36 +0000 2018|b'Que llevo 20 d\xc3\xadas esperando este momento'
@willyjrh|[40.4777945, -3.7035075]|Thu Jul 05 11:14:36 +0000 2018|b'@FirmaEspn @kenneth_garay @vikingomartell @EJerezESPN Las declaraciones que dio CR7 al proclamarse campe\xc3\xb3n de la ch\xe2\x80\xa6 https://t.co/R9SZUnMObj'
@pacoeldetetuan|[40.4777945, -3.7035075]|Thu Jul 05 11:14:36 +0000 2018|b'@AntonioMaestre Hitler era Alemania la misma que hoy nos tiene tiesos en vez de con bombas con el euro'
@thelostdreamer|[40.4777945, -3.7035075]|Thu Jul 05 11:14:38 +0000 2018|b'@Mikil54 @rovegah @salamanderroja @firecrackerx Es que estoy intentando leer lo que dices y no entiendo nada. \xc2\xbfCree\xe2\x80\xa6 https://t.co/93fTmjDBbh'
